read_id,read_type,tail_is_valid,tail_start,tail_end,samples_per_nt,tail_length,file_path
aec46700-b5d4-4e71-8cfd-a437af16f34d,invalid,FALSE,,,8.2,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
dcff2de5-6727-44af-a7fc-92cfe7098845,polyT,TRUE,656,836,9.03,19.93,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0ec0e1bb-ff2c-417a-a310-1f1040a69ef6,polyT,TRUE,1512,1682,7.8,21.78,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a6a882f2-dc21-4f23-8819-fd8aaf2711b0,invalid,FALSE,,,8.32,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
75acfcfa-dc54-4816-b98f-8bfe6d0cd2d0,polyT,TRUE,1064,1194,7.57,17.18,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
271e7415-e218-499d-90c0-7df22b7921ff,polyT,TRUE,894,2074,10.83,108.92,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0fb0e2df-6b7d-4fc3-bfd9-7b725f982eb7,invalid,FALSE,,,7.26,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c55350c1-e61d-46f4-ba98-c493b8f93c5f,invalid,FALSE,,,7.75,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9caea5ee-1dfb-47cf-bf24-478151a09c83,invalid,FALSE,,,34.05,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8c9c4b42-c89b-439d-87fe-dae77810b270,polyT,TRUE,762,912,7.24,20.72,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ae685d0e-7d82-429a-85aa-ad1193c60a8f,polyT,TRUE,678,878,7.23,27.67,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ff4e760e-26b9-43cb-acb6-03bd2057bdb2,polyT,TRUE,508,658,8.61,17.42,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
475a7ea0-c9af-4bb4-8f47-27f005e92f77,polyT,TRUE,664,814,8.06,18.61,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4c846e56-a573-47b1-ae85-7c6ef21019bf,polyT,TRUE,,,9.27,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
66243898-f0c4-4412-9611-50282c628482,polyT,TRUE,1078,1918,7.02,119.73,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c0534706-234b-4b65-a8eb-d78ccc3fa7f9,polyT,TRUE,806,1526,7.93,90.82,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e0533ed6-8501-4989-bb93-b01ea2cf5c4f,invalid,FALSE,,,9.1,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f2a3b500-ba4d-42eb-953f-f5cb9d231c7c,invalid,FALSE,,,28.74,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
00bd8fa4-736b-4dbe-9190-ee94f4783d92,polyT,TRUE,622,952,7.36,44.86,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
dd4cf3a9-8c3a-4e02-b511-a5ae2cce6413,polyT,TRUE,592,772,7.62,23.63,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a12c3637-e32e-471b-9ed4-1f72a7b149ad,invalid,FALSE,,,183.17,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6cbaba7b-36cd-4dc4-ab58-302c83c5260e,polyT,TRUE,1666,1836,8.03,21.18,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d8f5da37-1262-432a-aa5f-252503373713,polyT,TRUE,1082,1232,7.66,19.58,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8594ea1c-a0cd-474f-94c7-5a0df028d7e3,invalid,FALSE,,,7.3,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6e7cab5b-b937-4ecd-9e88-aa2358f6aea5,invalid,FALSE,,,9.31,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
294fe545-89c5-421f-a862-8de59f1e9024,invalid,FALSE,,,7.84,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f52772e5-8930-44ea-82a0-911770ba6afb,polyT,TRUE,1440,1800,10.24,35.15,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a710a08e-d57d-4748-89fe-354829894b53,polyT,TRUE,784,924,7.78,17.99,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
cca23c19-a634-4613-942e-c049974b3ed2,invalid,FALSE,,,7.85,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
40e99e90-e6aa-49f4-beed-3e663b0103c6,invalid,FALSE,,,8.5,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0b128192-b387-48b7-aae4-349c8bb2b691,polyT,TRUE,900,1510,7.67,79.58,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ad01d207-9878-4a5c-8d22-8613a11bd985,invalid,FALSE,,,9.91,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
04bc5b91-d34c-4382-aebd-aa5689f387e9,invalid,FALSE,,,7.6,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
06245b73-b8f7-4e76-8374-96ef6ce5a725,polyT,TRUE,630,800,7.69,22.1,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c612390c-9fa8-4e93-94d8-b5aa4d083d78,polyT,TRUE,904,1034,7.97,16.31,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0de9e38e-03f1-4db6-be94-48b89da55630,invalid,FALSE,,,18.53,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
73b19255-d178-4265-b622-7ade09d92831,polyT,TRUE,732,872,7.41,18.89,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b6ddd933-387c-4f09-9e00-9024493f1dd1,invalid,FALSE,,,9.52,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e7c63bd6-93cc-4929-a9cc-1d808b0077de,polyT,TRUE,1246,1386,8,17.51,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
36b15378-da0e-4f54-b073-3bb198d704bc,invalid,FALSE,,,7.93,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a4a14178-0c8c-4aa0-9eb6-9f39f3388637,invalid,FALSE,,,7.85,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
69b365a6-0554-4052-b666-731c772d88ba,invalid,FALSE,,,60.91,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
de915d2c-caa7-4d3d-9749-5fa446b0cfa9,invalid,FALSE,,,8.54,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c6b8b136-ce35-4659-800b-2b583b000f9b,invalid,FALSE,,,8.78,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
734c7824-ccb0-4b22-9d94-0ba57b237b64,polyT,TRUE,624,814,8.57,22.17,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d0147566-63e4-4f1a-a641-4e1373098bc5,polyT,TRUE,514,664,7.33,20.48,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2088246a-fc05-4253-af41-c01c44964048,invalid,FALSE,,,12.1,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
242356c7-46c9-4149-9447-50cbece7de55,polyT,TRUE,1166,1806,9.16,69.89,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fe82d526-89c1-4bd8-b9b3-52f903a01e19,polyT,TRUE,554,1434,7.78,113.17,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
71791f66-8253-4b5a-a253-22852e31f98f,invalid,FALSE,,,15.52,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8a92880c-7576-428b-a68a-bb4d6e869683,polyT,TRUE,546,696,7.9,18.99,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
98599ab8-d2d5-476e-8609-8d5e05dc36b9,invalid,FALSE,,,10.98,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1d607b20-0a22-42ba-be88-5baf146cd2b8,polyT,TRUE,962,1162,7.41,26.97,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4c739d4c-291b-4f87-91af-c277b07e1a24,polyT,TRUE,592,762,8.05,21.11,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
cb215405-c3b7-440a-965f-98145eb5f072,polyT,TRUE,,,8.81,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
10f2e460-0d55-4f77-b28c-fd8479a4e351,invalid,FALSE,,,35.51,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d0254510-53c6-406e-93b0-01c569c2d6fc,polyT,TRUE,982,1162,8.31,21.67,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
30dfed22-214c-4208-a473-02ee8aac4327,polyT,TRUE,1968,2198,8.23,27.95,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8dd7ffa5-4b5f-4164-9f31-8e738917b8f3,polyT,TRUE,766,876,7.65,14.39,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
bf6198e4-60d9-45aa-ad29-c2be45381f5c,invalid,FALSE,,,10.37,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7b37c058-81f3-45e4-b79a-3ab160e17892,polyT,TRUE,1322,1792,9.05,51.95,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
314cc291-4536-4300-bd51-ada51f37259c,invalid,FALSE,,,7.93,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
51065902-70d4-4540-96e8-be5f4877f25e,polyT,TRUE,492,642,7.29,20.58,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5b2a6be1-6a2f-476a-ac16-aa4e7e118276,polyT,TRUE,788,1408,9.62,64.45,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1c811c3f-30f9-42cc-a58c-c0c7e665af2a,invalid,FALSE,,,8.79,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0ab4f267-e6f6-40b6-b648-9320f4906ea9,polyT,TRUE,704,884,9.62,18.71,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
465d6142-3fcd-4f88-8a27-495d53ac6ff9,invalid,FALSE,,,8.2,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
16197788-0078-4128-9b8f-95ab6ae6ef09,polyT,TRUE,558,698,7.8,17.94,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6e194b44-b06b-4670-a4d4-1483b30fa730,invalid,FALSE,,,10.45,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
417fd711-26bf-434a-9faf-da05a588ed65,invalid,FALSE,,,88.62,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2b7a6045-9afa-4585-ba18-512b29e17162,invalid,FALSE,,,96.39,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b5735f63-0e7a-40f3-b970-e1f83f525cd5,polyT,TRUE,748,898,8.7,17.23,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
051ecc7f-83bf-4de0-9d3d-56ca7c4131d6,invalid,FALSE,,,16.41,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ebee55a4-9c41-45c7-8e54-92baba2b4891,invalid,FALSE,,,65,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ead2ae4d-e9db-4db0-a362-122bb5dc5e56,polyT,TRUE,666,806,7.09,19.75,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b6b5d3b2-9f57-4e1d-913a-23abeb52792f,polyT,TRUE,,,7.74,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b96fac8e-0a7b-4b2d-9ffc-7c452e61cda7,polyT,TRUE,570,680,6.89,15.97,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
18070abe-25b2-42c1-9e2d-701a53aeaf81,invalid,FALSE,,,8.02,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5ead8366-7aa0-4494-9903-947a348d9008,invalid,FALSE,,,8.54,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ab68583a-835c-4c76-b12f-c6b04deb39e2,polyT,TRUE,816,1116,7.96,37.71,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
32bf13cf-e510-4fae-836a-376e12a832bb,invalid,FALSE,,,8.26,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
09f01f85-bf2e-4d9c-b7c7-3f59226b6084,invalid,FALSE,,,7.16,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fc986c99-7c4a-4a57-8d8e-69adf9a0712d,invalid,FALSE,,,7.94,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0cd20669-330a-4ccb-9634-b65fd5fc90ea,polyT,TRUE,,,9.74,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
bf7f8c19-456d-4e26-94ca-ec5f27ac736c,polyT,TRUE,652,1342,7.16,96.43,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
acc3931e-6e34-4567-ace7-8f8de8cb744c,polyT,TRUE,462,612,8,18.76,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
655ac6ca-2890-4b91-861e-f67096656c8f,invalid,FALSE,,,8.16,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5c408300-9e83-48f3-9c39-3dc71ceb6bb0,invalid,FALSE,,,13.31,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
99f6306a-6372-48f0-ae53-37529d84e7eb,polyT,TRUE,922,1442,9.09,57.19,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2f3a4772-acae-41d9-9741-27babebb1b54,invalid,FALSE,,,7.68,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5f48659a-c354-4e9f-8c28-c082116ba56c,polyT,TRUE,830,990,9.23,17.34,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b11ea5ec-a4ff-4c4a-adbd-cf369ea1ac50,invalid,FALSE,,,7.16,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f95e7624-d55d-4ad6-acbb-80b3c2271bcf,invalid,FALSE,,,18.5,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5b832326-cd4d-40dd-b85a-6dceb5d44c2f,invalid,FALSE,,,7.47,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8d9349aa-8e5c-4e78-b4e6-60e636bf1355,invalid,FALSE,,,8.45,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a04a84da-bce9-4e72-84a2-14da8b356cc4,invalid,FALSE,,,7.08,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
bcb2d4d9-52f9-4085-9ffb-6bc0ec3a7ab7,polyT,TRUE,1764,1944,8.58,20.98,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
322f6428-81e6-44c5-9f72-23e77aab9e9f,polyT,TRUE,,,7.13,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
91f38b88-1b2c-40fb-b498-45e118e99a7a,invalid,FALSE,,,8.3,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6e035723-b701-4cd1-8337-015e57530c69,polyT,TRUE,588,668,8.08,9.9,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
09e5c409-bb5b-4129-b4d4-f05eb66af18a,polyT,TRUE,796,896,7.49,13.35,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
08a0f546-e3a6-4d43-8924-f1413150e350,invalid,FALSE,,,8.19,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2cb5e974-cbf4-4e5f-b188-5f299d0e46aa,polyT,TRUE,966,1186,10.58,20.8,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4e09b99e-cb75-4dd1-b9dc-6d63fb43d6f3,invalid,FALSE,,,6.92,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
14bd90c5-ee5e-4a4c-97aa-afbb43a38660,invalid,FALSE,,,7.86,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4cbaa7ca-6db2-44bb-82cd-506710956d0e,polyT,TRUE,630,1200,7.65,74.47,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1e34c67a-6a56-4536-bce4-ec0571e9ef20,polyT,TRUE,654,1014,7.82,46.04,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9d4ab2a5-7a96-40f7-8e13-0ff96c9b0165,polyT,TRUE,512,702,7.71,24.65,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
43d91c64-3a7d-4ec6-9c8c-e8ca7796bc5c,polyT,TRUE,1008,1218,9.27,22.64,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1fb884f2-a459-4441-8a10-30c058cb7104,invalid,FALSE,,,8.78,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3813f320-b9f3-4a85-be57-7f8c45cd7e1a,invalid,FALSE,,,8.56,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
58323a19-dd2a-4063-8e64-cc6f747c34ec,invalid,FALSE,,,8.32,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7585b7fa-c9f4-4600-85bb-f6c4e811b3b8,polyT,TRUE,540,1430,7.59,117.29,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
272cd4c0-c504-4e8f-8b15-143f5c4dee3e,invalid,FALSE,,,8.02,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
67c09940-239b-41f3-85a7-cc8a21abde37,invalid,FALSE,,,7.53,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3c8cbd48-e0aa-4ba9-9a68-8bf246784cb2,polyT,TRUE,618,758,7.63,18.36,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2ced33fb-3d87-42f5-8971-e2fb0af2971f,polyT,TRUE,550,750,7.38,27.09,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a23de17d-d001-41f8-88ee-93b9855353aa,invalid,FALSE,,,8.87,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
06918d51-7a02-4c8f-be51-87e9e869f889,invalid,FALSE,,,7.85,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
cfd54d2c-a006-4d2b-abb4-7f89bb25c951,invalid,FALSE,,,132.67,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6efd9c60-7afd-45fd-bd6d-e6fba05ae70c,invalid,FALSE,,,8.54,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f3fa1df5-f4ba-440f-8e73-bdc0daa6b0dc,invalid,FALSE,,,9.04,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5a2c1922-c55d-4ab3-a2e5-f9728f328a5c,invalid,FALSE,,,8.65,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7a3836e6-9640-4d9e-84a6-e6901cd48a85,polyT,TRUE,1216,1346,7.62,17.06,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
37cb1fd8-fad6-4b89-b4b4-f5bb5b8d40dc,polyT,TRUE,,,9.35,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c1682043-bf25-4800-95ee-e984376a02a7,invalid,FALSE,,,8.4,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
45246072-2ef0-4392-b886-85fd9a52eb34,polyT,TRUE,782,942,8.15,19.64,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1b59a56e-c2a4-49a6-8d7d-09e149f13519,invalid,FALSE,,,7.04,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
616cc0bc-57c3-47bb-93d7-1b452cede3d9,invalid,FALSE,,,8.57,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6286dada-bba3-4287-815b-9ce5f5d1bdbc,polyT,TRUE,624,834,8.79,23.89,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1c655b9e-82d6-4825-8eb3-ce9f84368f69,invalid,FALSE,,,7.88,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a0b9172e-5bfd-4681-bc4f-98d5d5b8f1df,invalid,FALSE,,,8.5,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
82ed7bf0-6348-4bab-a04c-7eb710da6e85,polyT,TRUE,820,980,8.46,18.91,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b4dc30e6-d4be-460d-8413-8d68d0bc1c4e,polyT,TRUE,,,8.06,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
75160594-8e29-498d-8e1e-b4c7c4ac605f,invalid,FALSE,,,9.11,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9f20221c-b70d-4b67-9fb2-e2006217c284,invalid,FALSE,,,8.17,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7e0dc66a-1c35-41c3-9d0b-07d9f9f58d32,invalid,FALSE,,,7.99,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
35989315-2b55-4319-a8f9-852f8db2d270,invalid,FALSE,,,8.26,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1902c711-205f-4b65-a68f-3169b12d6f62,invalid,FALSE,,,94.93,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2d54580c-1b82-4e51-8afc-05b8a27d44e6,polyT,TRUE,706,856,8.26,18.16,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0c44760d-4c8c-4302-845b-93b207102c7a,polyT,TRUE,862,1462,8.06,74.48,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d6e00d1d-bc03-4765-9651-5f1db3d787cd,polyT,TRUE,774,904,7.45,17.44,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fbd6ff18-8bc2-42f4-ae32-3962cced5786,invalid,FALSE,,,7.96,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
aa4f46a3-5c79-430f-aed3-83075a12a57c,polyT,TRUE,854,1054,7.96,25.14,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
243f86e4-2af5-45c4-88cd-6702cdf1cd38,invalid,FALSE,,,7.57,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
faaf8721-bcea-463f-8237-16544257b81e,polyT,TRUE,480,630,8.07,18.58,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
942a6e33-af6f-4521-b173-b87c1b67981b,invalid,FALSE,,,7.26,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
bea62bfe-6067-4e93-8725-ed839a95adba,invalid,FALSE,,,78.76,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
da5b68a2-1388-478e-8364-49d73859ec29,polyT,TRUE,676,1296,8.04,77.12,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8f1360b9-2f85-41fe-88cc-2bd7e8172bfe,polyT,TRUE,726,916,8.27,22.97,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
625e4454-f878-452b-a4a5-18d74e70610d,invalid,FALSE,,,7.52,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8bc9deb5-8014-45f1-9f4e-cf7928544099,polyT,TRUE,636,1226,7.57,77.91,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
afd340e5-a44e-4b43-9cf1-f5fd3e9b158a,invalid,FALSE,,,24.98,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fccb5eb8-f934-4818-a7e4-a948a63c9695,invalid,FALSE,,,8.38,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a78acd4f-ae7f-4acf-92fd-7252c1fa8f97,invalid,FALSE,,,10.01,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
63e364d5-a195-4fc2-ab7f-6ee17eddf92d,invalid,FALSE,,,46.64,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f386fcda-3a9a-4401-a25d-f91ab3e3cfc8,polyT,TRUE,1068,1238,8.73,19.47,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
10b320aa-d1fe-4dcb-9d36-bdaebdd9557e,invalid,FALSE,,,7.55,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a5722db7-85ac-46df-937d-ae6b15cb9e06,polyT,TRUE,1028,1158,7.73,16.81,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
dc02a6e4-a294-427d-b942-3606833e13a1,polyT,TRUE,632,1712,8.48,127.4,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
52be6a9f-e856-4fa4-8512-b5a7e214dbed,invalid,FALSE,,,7.94,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1213fed3-596c-4683-87da-9aad89a87ffb,invalid,FALSE,,,11.55,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7f680b76-f1ec-4615-aa73-e4d9821cfdfd,invalid,FALSE,,,9.72,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3c3b6a52-d763-4d76-b056-2bc8856ce2fe,polyT,TRUE,498,628,8.17,15.92,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ecfcd5b8-250a-4cd4-ae6a-ca543079c856,invalid,FALSE,,,8.91,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b0433f4d-159e-40d9-af9e-fa1136369ecb,polyT,TRUE,830,1000,8.13,20.91,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b6016418-5f52-41d8-ad66-89987ba95668,polyT,TRUE,814,1474,7.6,86.83,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
bd05a5cf-3f4a-4351-a5e4-611d0908d2b2,polyT,TRUE,648,2118,9.28,158.47,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
